PeXrefScanner report for C:\servers\scum\SCUM\Binaries\Win64\SCUMServer.exe
ImageBase=0x140000000
Searched strings:
  [UTF-16] "Player must be developer" @ VA 0x1459550e0
  [UTF-16] "Not authorized to execute command" @ VA 0x145955180
  [UTF-16] "Command is on cooldown. Try again later." @ VA 0x145955120
  [UTF-16] "Command is disabled in shipping build" @ VA 0x145955090

=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7c75 (file offset 0x18c7275) ===
  0x1418c7ae5  xor [rax-0x75], cl
  0x1418c7ba8  call 0x00000001426F00C0
  0x1418c7bad  mov rdx, [rbp+0x10]
  0x1418c7bb1  lea r8, [rax+0x30]
  0x1418c7bb5  movsxd rax, dword ptr [rax+0x38]
  0x1418c7bb9  cmp eax, [rdx+0x38]
  0x1418c7bbc  jnle 0x00000001418C7CF7
  0x1418c7bc2  mov rcx, rax
  0x1418c7bc5  mov rax, [rdx+0x30]
  0x1418c7bc9  cmp [rax+rcx*8], r8
  0x1418c7bcd  jnz 0x00000001418C7CF7
  0x1418c7bd3  mov rax, [rsi]
  0x1418c7bd6  mov r8, rdi
  0x1418c7bd9  mov rdx, r15
  0x1418c7bdc  mov rcx, rsi
  0x1418c7bdf  call [rax+0x278]
  0x1418c7be5  test al, al
  0x1418c7be7  jz 0x00000001418C7CF7
  0x1418c7bed  movss xmm0, dword ptr [rsi+0x58]
  0x1418c7bf2  lea rbx, [rsp+0x20]
  0x1418c7bf7  movss [rsp+0x20], xmm0
  0x1418c7bfd  mov byte ptr [rsp+0x24], 0x01
  0x1418c7c02  cmp byte ptr [rbx+0x04], 0x00
  0x1418c7c06  jz 0x00000001418C7D11
  0x1418c7c0c  mov [rsp+0x88], r14
  0x1418c7c14  mov r14, [rsi+0x10]
  0x1418c7c18  mov rax, [r14+0x118]
  0x1418c7c1f  test rax, rax
  0x1418c7c22  jnz 0x00000001418C7C37
  0x1418c7c24  mov rax, [r14]
  0x1418c7c27  mov rcx, r14
  0x1418c7c2a  call [rax+0x3A0]
  0x1418c7c30  mov rax, [r14+0x118]
  0x1418c7c37  cmp byte ptr [rax+0x80], 0x00
  0x1418c7c3e  mov r14, [rsp+0x88]
  0x1418c7c46  jz 0x00000001418C7D11
  0x1418c7c4c  movaps [rsp+0x30], xmm6
  0x1418c7c51  movsd xmm6, qword ptr [rax+0x78]
  0x1418c7c56  call 0x00000001418E8780
  0x1418c7c5b  movss xmm1, dword ptr [rbx]
  0x1418c7c5f  subsd xmm0, xmm6
  0x1418c7c63  movaps xmm6, [rsp+0x30]
  0x1418c7c68  cvtps2pd xmm1, xmm1
  0x1418c7c6b  comisd xmm0, xmm1
  0x1418c7c6f  jnb 0x00000001418C7D11
  0x1418c7c75  lea rax, [0x0000000145955120]
  0x1418c7c7c  cmp [rdi], rax
  0x1418c7c7f  jz 0x00000001418C7CF7
  0x1418c7c81  mov ecx, [rdi+0x0C]
  0x1418c7c84  xor edx, edx
  0x1418c7c86  mov [rdi+0x08], edx
  0x1418c7c89  cmp ecx, 0x29
  0x1418c7c8c  jz 0x00000001418C7CA1
  0x1418c7c8e  mov edx, 0x29
  0x1418c7c93  mov rcx, rdi
  0x1418c7c96  call 0x0000000140919310
  0x1418c7c9b  mov edx, [rdi+0x08]
  0x1418c7c9e  mov ecx, [rdi+0x0C]
  0x1418c7ca1  lea eax, [rdx+0x29]
  0x1418c7ca4  mov [rdi+0x08], eax
  0x1418c7ca7  cmp eax, ecx
  0x1418c7ca9  jle 0x00000001418C7CB3
  0x1418c7cab  mov rcx, rdi
  0x1418c7cae  call 0x0000000140918E20
  0x1418c7cb3  movaps xmm0, [0x0000000145955120]
  0x1418c7cba  mov rcx, [rdi]
  0x1418c7cbd  movups [rcx], xmm0
  0x1418c7cc0  movaps xmm1, [0x0000000145955130] <== XREF HERE
  0x1418c7cc7  movups [rcx+0x10], xmm1
  0x1418c7ccb  movaps xmm0, [0x0000000145955140]
  0x1418c7cd2  movups [rcx+0x20], xmm0
  0x1418c7cd6  movaps xmm1, [0x0000000145955150]
  0x1418c7cdd  movups [rcx+0x30], xmm1
  0x1418c7ce1  movaps xmm0, [0x0000000145955160]
  0x1418c7ce8  movups [rcx+0x40], xmm0
  0x1418c7cec  movzx eax, word ptr [0x0000000145955170]
  0x1418c7cf3  mov [rcx+0x50], ax
  0x1418c7cf7  xor al, al
  0x1418c7cf9  mov rcx, [rsp+0x28]
  0x1418c7cfe  xor rcx, rsp
  0x1418c7d01  call 0x0000000145084860
  0x1418c7d06  add rsp, 0x40
  0x1418c7d0a  pop r15
  0x1418c7d0c  pop rdi
  0x1418c7d0d  pop rsi
  0x1418c7d0e  pop rbp
  0x1418c7d0f  pop rbx
  0x1418c7d10  ret
  0x1418c7d11  mov rcx, r15
  0x1418c7d14  call 0x0000000141A4D050
  0x1418c7d19  movzx r8d, byte ptr [rsi+0x52]
  0x1418c7d1e  lea r9, [rsi+0x28]
  0x1418c7d22  mov rdx, rax
  0x1418c7d25  mov rcx, rbp
  0x1418c7d28  call 0x0000000141A45AA0
  0x1418c7d2d  test al, al
  0x1418c7d2f  jnz 0x00000001418C7DBA
  0x1418c7d35  lea rax, [0x0000000145955180]
  0x1418c7d3c  cmp [rdi], rax
  0x1418c7d3f  jz 0x00000001418C7CF7
  0x1418c7d41  mov ecx, [rdi+0x0C]
  0x1418c7d44  xor edx, edx
  0x1418c7d46  mov [rdi+0x08], edx
  0x1418c7d49  cmp ecx, 0x23
  0x1418c7d4c  jz 0x00000001418C7D61
  0x1418c7d4e  mov edx, 0x23
  0x1418c7d53  mov rcx, rdi
  0x1418c7d56  call 0x0000000140919310
  0x1418c7d5b  mov edx, [rdi+0x08]
  0x1418c7d5e  mov ecx, [rdi+0x0C]
  0x1418c7d61  lea eax, [rdx+0x23]
  0x1418c7d64  mov [rdi+0x08], eax
  0x1418c7d67  cmp eax, ecx
  0x1418c7d69  jle 0x00000001418C7D73
  0x1418c7d6b  mov rcx, rdi
  0x1418c7d6e  call 0x0000000140918E20
  0x1418c7d73  movaps xmm0, [0x0000000145955180]
  0x1418c7d7a  mov rcx, [rdi]
  0x1418c7d7d  movups [rcx], xmm0
  0x1418c7d80  movaps xmm1, [0x0000000145955190]
  0x1418c7d87  movups [rcx+0x10], xmm1
  0x1418c7d8b  movaps xmm0, [0x00000001459551A0]
  0x1418c7d92  movups [rcx+0x20], xmm0
  0x1418c7d96  movaps xmm1, [0x00000001459551B0]
  0x1418c7d9d  movups [rcx+0x30], xmm1
  0x1418c7da1  mov eax, [0x00000001459551C0]
  0x1418c7da7  mov [rcx+0x40], eax
  0x1418c7daa  movzx eax, word ptr [0x00000001459551C4]
  0x1418c7db1  mov [rcx+0x44], ax
  0x1418c7db5  jmp 0x00000001418C7CF7
  0x1418c7dba  mov al, 0x01
  0x1418c7dbc  jmp 0x00000001418C7CF9
  0x1418c7dc1  int3
  0x1418c7dc2  int3
  0x1418c7dc3  int3
  0x1418c7dc4  int3
  0x1418c7dc5  int3
  0x1418c7dc6  int3
  0x1418c7dc7  int3
  0x1418c7dc8  int3
  0x1418c7dc9  int3
  0x1418c7dca  int3
  0x1418c7dcb  int3
  0x1418c7dcc  int3
  0x1418c7dcd  int3
  0x1418c7dce  int3
  0x1418c7dcf  int3
  0x1418c7dd0  push rbx
  0x1418c7dd2  sub rsp, 0x30
  0x1418c7dd6  xor eax, eax
  0x1418c7dd8  lea r8, [rsp+0x20]
  0x1418c7ddd  mov [rsp+0x20], rax
  0x1418c7de2  mov [rsp+0x28], rax
  0x1418c7de7  mov rax, [rcx]
  0x1418c7dea  call [rax+0x278]
  0x1418c7df0  mov rcx, [rsp+0x20]
  0x1418c7df5  movzx ebx, al
  0x1418c7df8  test rcx, rcx
  0x1418c7dfb  jz 0x00000001418C7E05
  0x1418c7dfd  call 0x0000000142A0D370
  0x1418c7e02  movzx eax, bl
  0x1418c7e05  add rsp, 0x30
  0x1418c7e09  pop rbx
  0x1418c7e0a  ret
  0x1418c7e0b  int3
  0x1418c7e0c  int3
  0x1418c7e0d  int3
  0x1418c7e0e  int3
  0x1418c7e0f  int3
  0x1418c7e10  mov [rsp+0x08], rbx
  0x1418c7e15  push rdi
  0x1418c7e16  sub rsp, 0x20
  0x1418c7e1a  cmp byte ptr [rcx+0x50], 0x00
  0x1418c7e1e  mov rbx, r8
  0x1418c7e21  mov rdi, rcx
  0x1418c7e24  jnz 0x00000001418C7EAB
  0x1418c7e2a  lea rax, [0x0000000145955060]
  0x1418c7e31  cmp [r8], rax
  0x1418c7e34  jz 0x00000001418C7FD9
  0x1418c7e3a  mov ecx, [r8+0x0C]
  0x1418c7e3e  xor edx, edx
  0x1418c7e40  mov [r8+0x08], edx
  0x1418c7e44  cmp ecx, 0x15
  0x1418c7e47  jz 0x00000001418C7E5C
  0x1418c7e49  mov edx, 0x15
  0x1418c7e4e  mov rcx, rbx
  0x1418c7e51  call 0x0000000140919310
  0x1418c7e56  mov edx, [rbx+0x08]
  0x1418c7e59  mov ecx, [rbx+0x0C]
  0x1418c7e5c  lea eax, [rdx+0x15]
  0x1418c7e5f  mov [rbx+0x08], eax
  0x1418c7e62  cmp eax, ecx
  0x1418c7e64  jle 0x00000001418C7E6E
  0x1418c7e66  mov rcx, rbx
  0x1418c7e69  call 0x0000000140918E20
  0x1418c7e6e  movups xmm0, [0x0000000145955060]
  0x1418c7e75  mov rcx, [rbx]
  0x1418c7e78  movups [rcx], xmm0
  0x1418c7e7b  movups xmm1, [0x0000000145955070]
  0x1418c7e82  movups [rcx+0x10], xmm1
  0x1418c7e86  movsd xmm0, qword ptr [0x0000000145955080]
  0x1418c7e8e  movsd [rcx+0x20], xmm0
  0x1418c7e93  movzx eax, word ptr [0x0000000145955088]
  0x1418c7e9a  mov [rcx+0x28], ax
  0x1418c7e9e  xor al, al
  0x1418c7ea0  mov rbx, [rsp+0x30]
  0x1418c7ea5  add rsp, 0x20
  0x1418c7ea9  pop rdi
  0x1418c7eaa  ret
  0x1418c7eab  cmp byte ptr [rcx+0x51], 0x00
  0x1418c7eaf  jnz 0x00000001418C7F55
  0x1418c7eb5  lea rax, [0x0000000145955090]
  0x1418c7ebc  cmp [r8], rax
  0x1418c7ebf  jz 0x00000001418C7FD9
  0x1418c7ec5  mov ecx, [r8+0x0C]
  0x1418c7ec9  xor edx, edx
  0x1418c7ecb  mov [r8+0x08], edx
  0x1418c7ecf  cmp ecx, 0x27
  0x1418c7ed2  jz 0x00000001418C7EE7
  0x1418c7ed4  mov edx, 0x27
  0x1418c7ed9  mov rcx, rbx
  0x1418c7edc  call 0x0000000140919310
  0x1418c7ee1  mov edx, [rbx+0x08]
  0x1418c7ee4  mov ecx, [rbx+0x0C]
  0x1418c7ee7  lea eax, [rdx+0x27]
  0x1418c7eea  mov [rbx+0x08], eax
  0x1418c7eed  cmp eax, ecx
  0x1418c7eef  jle 0x00000001418C7EF9
  0x1418c7ef1  mov rcx, rbx
  0x1418c7ef4  call 0x0000000140918E20
  0x1418c7ef9  movaps xmm0, [0x0000000145955090]
  0x1418c7f00  mov rcx, [rbx]
  0x1418c7f03  movups [rcx], xmm0
  0x1418c7f06  movaps xmm1, [0x00000001459550A0]
  0x1418c7f0d  movups [rcx+0x10], xmm1
  0x1418c7f11  movaps xmm0, [0x00000001459550B0]

=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7ccb (file offset 0x18c72cb) ===
  0x1418c7b3b  mov [rcx], rax
  0x1418c7b3e  mov rax, [rsi+0x08]
  0x1418c7b42  mov [rcx+0x08], rax
  0x1418c7b46  test rax, rax
  0x1418c7b49  jz 0x00000001418C7B4E
  0x1418c7b4b  inc [rax+0x08]
  0x1418c7b4e  mov rbx, [rsp+0x30]
  0x1418c7b53  mov al, 0x01
  0x1418c7b55  mov rsi, [rsp+0x38]
  0x1418c7b5a  add rsp, 0x20
  0x1418c7b5e  pop rdi
  0x1418c7b5f  ret
  0x1418c7b60  push rbx
  0x1418c7b62  push rbp
  0x1418c7b63  push rsi
  0x1418c7b64  push rdi
  0x1418c7b65  push r15
  0x1418c7b67  sub rsp, 0x40
  0x1418c7b6b  mov rax, [0x00000001473D54D8]
  0x1418c7b72  xor rax, rsp
  0x1418c7b75  mov [rsp+0x28], rax
  0x1418c7b7a  mov rdi, r8
  0x1418c7b7d  mov r15, rdx
  0x1418c7b80  mov rsi, rcx
  0x1418c7b83  test rdx, rdx
  0x1418c7b86  jz 0x00000001418C7CF7
  0x1418c7b8c  mov rax, [rdx]
  0x1418c7b8f  mov rcx, rdx
  0x1418c7b92  call [rax+0x160]
  0x1418c7b98  mov rbp, [rax+0x118]
  0x1418c7b9f  test rbp, rbp
  0x1418c7ba2  jz 0x00000001418C7CF7
  0x1418c7ba8  call 0x00000001426F00C0
  0x1418c7bad  mov rdx, [rbp+0x10]
  0x1418c7bb1  lea r8, [rax+0x30]
  0x1418c7bb5  movsxd rax, dword ptr [rax+0x38]
  0x1418c7bb9  cmp eax, [rdx+0x38]
  0x1418c7bbc  jnle 0x00000001418C7CF7
  0x1418c7bc2  mov rcx, rax
  0x1418c7bc5  mov rax, [rdx+0x30]
  0x1418c7bc9  cmp [rax+rcx*8], r8
  0x1418c7bcd  jnz 0x00000001418C7CF7
  0x1418c7bd3  mov rax, [rsi]
  0x1418c7bd6  mov r8, rdi
  0x1418c7bd9  mov rdx, r15
  0x1418c7bdc  mov rcx, rsi
  0x1418c7bdf  call [rax+0x278]
  0x1418c7be5  test al, al
  0x1418c7be7  jz 0x00000001418C7CF7
  0x1418c7bed  movss xmm0, dword ptr [rsi+0x58]
  0x1418c7bf2  lea rbx, [rsp+0x20]
  0x1418c7bf7  movss [rsp+0x20], xmm0
  0x1418c7bfd  mov byte ptr [rsp+0x24], 0x01
  0x1418c7c02  cmp byte ptr [rbx+0x04], 0x00
  0x1418c7c06  jz 0x00000001418C7D11
  0x1418c7c0c  mov [rsp+0x88], r14
  0x1418c7c14  mov r14, [rsi+0x10]
  0x1418c7c18  mov rax, [r14+0x118]
  0x1418c7c1f  test rax, rax
  0x1418c7c22  jnz 0x00000001418C7C37
  0x1418c7c24  mov rax, [r14]
  0x1418c7c27  mov rcx, r14
  0x1418c7c2a  call [rax+0x3A0]
  0x1418c7c30  mov rax, [r14+0x118]
  0x1418c7c37  cmp byte ptr [rax+0x80], 0x00
  0x1418c7c3e  mov r14, [rsp+0x88]
  0x1418c7c46  jz 0x00000001418C7D11
  0x1418c7c4c  movaps [rsp+0x30], xmm6
  0x1418c7c51  movsd xmm6, qword ptr [rax+0x78]
  0x1418c7c56  call 0x00000001418E8780
  0x1418c7c5b  movss xmm1, dword ptr [rbx]
  0x1418c7c5f  subsd xmm0, xmm6
  0x1418c7c63  movaps xmm6, [rsp+0x30]
  0x1418c7c68  cvtps2pd xmm1, xmm1
  0x1418c7c6b  comisd xmm0, xmm1
  0x1418c7c6f  jnb 0x00000001418C7D11
  0x1418c7c75  lea rax, [0x0000000145955120]
  0x1418c7c7c  cmp [rdi], rax
  0x1418c7c7f  jz 0x00000001418C7CF7
  0x1418c7c81  mov ecx, [rdi+0x0C]
  0x1418c7c84  xor edx, edx
  0x1418c7c86  mov [rdi+0x08], edx
  0x1418c7c89  cmp ecx, 0x29
  0x1418c7c8c  jz 0x00000001418C7CA1
  0x1418c7c8e  mov edx, 0x29
  0x1418c7c93  mov rcx, rdi
  0x1418c7c96  call 0x0000000140919310
  0x1418c7c9b  mov edx, [rdi+0x08]
  0x1418c7c9e  mov ecx, [rdi+0x0C]
  0x1418c7ca1  lea eax, [rdx+0x29]
  0x1418c7ca4  mov [rdi+0x08], eax
  0x1418c7ca7  cmp eax, ecx
  0x1418c7ca9  jle 0x00000001418C7CB3
  0x1418c7cab  mov rcx, rdi
  0x1418c7cae  call 0x0000000140918E20
  0x1418c7cb3  movaps xmm0, [0x0000000145955120]
  0x1418c7cba  mov rcx, [rdi]
  0x1418c7cbd  movups [rcx], xmm0
  0x1418c7cc0  movaps xmm1, [0x0000000145955130]
  0x1418c7cc7  movups [rcx+0x10], xmm1
  0x1418c7ccb  movaps xmm0, [0x0000000145955140] <== XREF HERE
  0x1418c7cd2  movups [rcx+0x20], xmm0
  0x1418c7cd6  movaps xmm1, [0x0000000145955150]
  0x1418c7cdd  movups [rcx+0x30], xmm1
  0x1418c7ce1  movaps xmm0, [0x0000000145955160]
  0x1418c7ce8  movups [rcx+0x40], xmm0
  0x1418c7cec  movzx eax, word ptr [0x0000000145955170]
  0x1418c7cf3  mov [rcx+0x50], ax
  0x1418c7cf7  xor al, al
  0x1418c7cf9  mov rcx, [rsp+0x28]
  0x1418c7cfe  xor rcx, rsp
  0x1418c7d01  call 0x0000000145084860
  0x1418c7d06  add rsp, 0x40
  0x1418c7d0a  pop r15
  0x1418c7d0c  pop rdi
  0x1418c7d0d  pop rsi
  0x1418c7d0e  pop rbp
  0x1418c7d0f  pop rbx
  0x1418c7d10  ret
  0x1418c7d11  mov rcx, r15
  0x1418c7d14  call 0x0000000141A4D050
  0x1418c7d19  movzx r8d, byte ptr [rsi+0x52]
  0x1418c7d1e  lea r9, [rsi+0x28]
  0x1418c7d22  mov rdx, rax
  0x1418c7d25  mov rcx, rbp
  0x1418c7d28  call 0x0000000141A45AA0
  0x1418c7d2d  test al, al
  0x1418c7d2f  jnz 0x00000001418C7DBA
  0x1418c7d35  lea rax, [0x0000000145955180]
  0x1418c7d3c  cmp [rdi], rax
  0x1418c7d3f  jz 0x00000001418C7CF7
  0x1418c7d41  mov ecx, [rdi+0x0C]
  0x1418c7d44  xor edx, edx
  0x1418c7d46  mov [rdi+0x08], edx
  0x1418c7d49  cmp ecx, 0x23
  0x1418c7d4c  jz 0x00000001418C7D61
  0x1418c7d4e  mov edx, 0x23
  0x1418c7d53  mov rcx, rdi
  0x1418c7d56  call 0x0000000140919310
  0x1418c7d5b  mov edx, [rdi+0x08]
  0x1418c7d5e  mov ecx, [rdi+0x0C]
  0x1418c7d61  lea eax, [rdx+0x23]
  0x1418c7d64  mov [rdi+0x08], eax
  0x1418c7d67  cmp eax, ecx
  0x1418c7d69  jle 0x00000001418C7D73
  0x1418c7d6b  mov rcx, rdi
  0x1418c7d6e  call 0x0000000140918E20
  0x1418c7d73  movaps xmm0, [0x0000000145955180]
  0x1418c7d7a  mov rcx, [rdi]
  0x1418c7d7d  movups [rcx], xmm0
  0x1418c7d80  movaps xmm1, [0x0000000145955190]
  0x1418c7d87  movups [rcx+0x10], xmm1
  0x1418c7d8b  movaps xmm0, [0x00000001459551A0]
  0x1418c7d92  movups [rcx+0x20], xmm0
  0x1418c7d96  movaps xmm1, [0x00000001459551B0]
  0x1418c7d9d  movups [rcx+0x30], xmm1
  0x1418c7da1  mov eax, [0x00000001459551C0]
  0x1418c7da7  mov [rcx+0x40], eax
  0x1418c7daa  movzx eax, word ptr [0x00000001459551C4]
  0x1418c7db1  mov [rcx+0x44], ax
  0x1418c7db5  jmp 0x00000001418C7CF7
  0x1418c7dba  mov al, 0x01
  0x1418c7dbc  jmp 0x00000001418C7CF9
  0x1418c7dc1  int3
  0x1418c7dc2  int3
  0x1418c7dc3  int3
  0x1418c7dc4  int3
  0x1418c7dc5  int3
  0x1418c7dc6  int3
  0x1418c7dc7  int3
  0x1418c7dc8  int3
  0x1418c7dc9  int3
  0x1418c7dca  int3
  0x1418c7dcb  int3
  0x1418c7dcc  int3
  0x1418c7dcd  int3
  0x1418c7dce  int3
  0x1418c7dcf  int3
  0x1418c7dd0  push rbx
  0x1418c7dd2  sub rsp, 0x30
  0x1418c7dd6  xor eax, eax
  0x1418c7dd8  lea r8, [rsp+0x20]
  0x1418c7ddd  mov [rsp+0x20], rax
  0x1418c7de2  mov [rsp+0x28], rax
  0x1418c7de7  mov rax, [rcx]
  0x1418c7dea  call [rax+0x278]
  0x1418c7df0  mov rcx, [rsp+0x20]
  0x1418c7df5  movzx ebx, al
  0x1418c7df8  test rcx, rcx
  0x1418c7dfb  jz 0x00000001418C7E05
  0x1418c7dfd  call 0x0000000142A0D370
  0x1418c7e02  movzx eax, bl
  0x1418c7e05  add rsp, 0x30
  0x1418c7e09  pop rbx
  0x1418c7e0a  ret
  0x1418c7e0b  int3
  0x1418c7e0c  int3
  0x1418c7e0d  int3
  0x1418c7e0e  int3
  0x1418c7e0f  int3
  0x1418c7e10  mov [rsp+0x08], rbx
  0x1418c7e15  push rdi
  0x1418c7e16  sub rsp, 0x20
  0x1418c7e1a  cmp byte ptr [rcx+0x50], 0x00
  0x1418c7e1e  mov rbx, r8
  0x1418c7e21  mov rdi, rcx
  0x1418c7e24  jnz 0x00000001418C7EAB
  0x1418c7e2a  lea rax, [0x0000000145955060]
  0x1418c7e31  cmp [r8], rax
  0x1418c7e34  jz 0x00000001418C7FD9
  0x1418c7e3a  mov ecx, [r8+0x0C]
  0x1418c7e3e  xor edx, edx
  0x1418c7e40  mov [r8+0x08], edx
  0x1418c7e44  cmp ecx, 0x15
  0x1418c7e47  jz 0x00000001418C7E5C
  0x1418c7e49  mov edx, 0x15
  0x1418c7e4e  mov rcx, rbx
  0x1418c7e51  call 0x0000000140919310
  0x1418c7e56  mov edx, [rbx+0x08]
  0x1418c7e59  mov ecx, [rbx+0x0C]
  0x1418c7e5c  lea eax, [rdx+0x15]
  0x1418c7e5f  mov [rbx+0x08], eax
  0x1418c7e62  cmp eax, ecx
  0x1418c7e64  jle 0x00000001418C7E6E
  0x1418c7e66  mov rcx, rbx
  0x1418c7e69  call 0x0000000140918E20
  0x1418c7e6e  movups xmm0, [0x0000000145955060]
  0x1418c7e75  mov rcx, [rbx]
  0x1418c7e78  movups [rcx], xmm0
  0x1418c7e7b  movups xmm1, [0x0000000145955070]
  0x1418c7e82  movups [rcx+0x10], xmm1
  0x1418c7e86  movsd xmm0, qword ptr [0x0000000145955080]
  0x1418c7e8e  movsd [rcx+0x20], xmm0
  0x1418c7e93  movzx eax, word ptr [0x0000000145955088]
  0x1418c7e9a  mov [rcx+0x28], ax
  0x1418c7e9e  xor al, al
  0x1418c7ea0  mov rbx, [rsp+0x30]
  0x1418c7ea5  add rsp, 0x20
  0x1418c7ea9  pop rdi
  0x1418c7eaa  ret
  0x1418c7eab  cmp byte ptr [rcx+0x51], 0x00
  0x1418c7eaf  jnz 0x00000001418C7F55
  0x1418c7eb5  lea rax, [0x0000000145955090]
  0x1418c7ebc  cmp [r8], rax
  0x1418c7ebf  jz 0x00000001418C7FD9
  0x1418c7ec5  mov ecx, [r8+0x0C]
  0x1418c7ec9  xor edx, edx
  0x1418c7ecb  mov [r8+0x08], edx
  0x1418c7ecf  cmp ecx, 0x27
  0x1418c7ed2  jz 0x00000001418C7EE7
  0x1418c7ed4  mov edx, 0x27
  0x1418c7ed9  mov rcx, rbx
  0x1418c7edc  call 0x0000000140919310
  0x1418c7ee1  mov edx, [rbx+0x08]
  0x1418c7ee4  mov ecx, [rbx+0x0C]
  0x1418c7ee7  lea eax, [rdx+0x27]
  0x1418c7eea  mov [rbx+0x08], eax
  0x1418c7eed  cmp eax, ecx
  0x1418c7eef  jle 0x00000001418C7EF9
  0x1418c7ef1  mov rcx, rbx
  0x1418c7ef4  call 0x0000000140918E20
  0x1418c7ef9  movaps xmm0, [0x0000000145955090]
  0x1418c7f00  mov rcx, [rbx]
  0x1418c7f03  movups [rcx], xmm0
  0x1418c7f06  movaps xmm1, [0x00000001459550A0]
  0x1418c7f0d  movups [rcx+0x10], xmm1
  0x1418c7f11  movaps xmm0, [0x00000001459550B0]
  0x1418c7f18  movups [rcx+0x20], xmm0
  0x1418c7f1c  movaps xmm1, [0x00000001459550C0]

=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7cd6 (file offset 0x18c72d6) ===
  0x1418c7b46  test rax, rax
  0x1418c7b49  jz 0x00000001418C7B4E
  0x1418c7b4b  inc [rax+0x08]
  0x1418c7b4e  mov rbx, [rsp+0x30]
  0x1418c7b53  mov al, 0x01
  0x1418c7b55  mov rsi, [rsp+0x38]
  0x1418c7b5a  add rsp, 0x20
  0x1418c7b5e  pop rdi
  0x1418c7b5f  ret
  0x1418c7b60  push rbx
  0x1418c7b62  push rbp
  0x1418c7b63  push rsi
  0x1418c7b64  push rdi
  0x1418c7b65  push r15
  0x1418c7b67  sub rsp, 0x40
  0x1418c7b6b  mov rax, [0x00000001473D54D8]
  0x1418c7b72  xor rax, rsp
  0x1418c7b75  mov [rsp+0x28], rax
  0x1418c7b7a  mov rdi, r8
  0x1418c7b7d  mov r15, rdx
  0x1418c7b80  mov rsi, rcx
  0x1418c7b83  test rdx, rdx
  0x1418c7b86  jz 0x00000001418C7CF7
  0x1418c7b8c  mov rax, [rdx]
  0x1418c7b8f  mov rcx, rdx
  0x1418c7b92  call [rax+0x160]
  0x1418c7b98  mov rbp, [rax+0x118]
  0x1418c7b9f  test rbp, rbp
  0x1418c7ba2  jz 0x00000001418C7CF7
  0x1418c7ba8  call 0x00000001426F00C0
  0x1418c7bad  mov rdx, [rbp+0x10]
  0x1418c7bb1  lea r8, [rax+0x30]
  0x1418c7bb5  movsxd rax, dword ptr [rax+0x38]
  0x1418c7bb9  cmp eax, [rdx+0x38]
  0x1418c7bbc  jnle 0x00000001418C7CF7
  0x1418c7bc2  mov rcx, rax
  0x1418c7bc5  mov rax, [rdx+0x30]
  0x1418c7bc9  cmp [rax+rcx*8], r8
  0x1418c7bcd  jnz 0x00000001418C7CF7
  0x1418c7bd3  mov rax, [rsi]
  0x1418c7bd6  mov r8, rdi
  0x1418c7bd9  mov rdx, r15
  0x1418c7bdc  mov rcx, rsi
  0x1418c7bdf  call [rax+0x278]
  0x1418c7be5  test al, al
  0x1418c7be7  jz 0x00000001418C7CF7
  0x1418c7bed  movss xmm0, dword ptr [rsi+0x58]
  0x1418c7bf2  lea rbx, [rsp+0x20]
  0x1418c7bf7  movss [rsp+0x20], xmm0
  0x1418c7bfd  mov byte ptr [rsp+0x24], 0x01
  0x1418c7c02  cmp byte ptr [rbx+0x04], 0x00
  0x1418c7c06  jz 0x00000001418C7D11
  0x1418c7c0c  mov [rsp+0x88], r14
  0x1418c7c14  mov r14, [rsi+0x10]
  0x1418c7c18  mov rax, [r14+0x118]
  0x1418c7c1f  test rax, rax
  0x1418c7c22  jnz 0x00000001418C7C37
  0x1418c7c24  mov rax, [r14]
  0x1418c7c27  mov rcx, r14
  0x1418c7c2a  call [rax+0x3A0]
  0x1418c7c30  mov rax, [r14+0x118]
  0x1418c7c37  cmp byte ptr [rax+0x80], 0x00
  0x1418c7c3e  mov r14, [rsp+0x88]
  0x1418c7c46  jz 0x00000001418C7D11
  0x1418c7c4c  movaps [rsp+0x30], xmm6
  0x1418c7c51  movsd xmm6, qword ptr [rax+0x78]
  0x1418c7c56  call 0x00000001418E8780
  0x1418c7c5b  movss xmm1, dword ptr [rbx]
  0x1418c7c5f  subsd xmm0, xmm6
  0x1418c7c63  movaps xmm6, [rsp+0x30]
  0x1418c7c68  cvtps2pd xmm1, xmm1
  0x1418c7c6b  comisd xmm0, xmm1
  0x1418c7c6f  jnb 0x00000001418C7D11
  0x1418c7c75  lea rax, [0x0000000145955120]
  0x1418c7c7c  cmp [rdi], rax
  0x1418c7c7f  jz 0x00000001418C7CF7
  0x1418c7c81  mov ecx, [rdi+0x0C]
  0x1418c7c84  xor edx, edx
  0x1418c7c86  mov [rdi+0x08], edx
  0x1418c7c89  cmp ecx, 0x29
  0x1418c7c8c  jz 0x00000001418C7CA1
  0x1418c7c8e  mov edx, 0x29
  0x1418c7c93  mov rcx, rdi
  0x1418c7c96  call 0x0000000140919310
  0x1418c7c9b  mov edx, [rdi+0x08]
  0x1418c7c9e  mov ecx, [rdi+0x0C]
